timex,start_x,start_v,start_ph,start_prs,start_pxr,start_ps,start_wfs,start_wfh,start_wfvrs,start_wfvx,start_uf_net,start_uf,start_px,start_a,start_m,tri_x,tri_v,tri_ped,tri_pes,tri_pd,tri_pld,tri_plr,tri_ps,tri_wfd,tri_wfde,tri_wfld,tri_wfle,tri_wflr,tri_wfs,tri_wfse,tri_wfxd,tri_wfsx,tri_wfx,tri_uf_net,tri_uf,tri_m,tri_fext,tri_pel,tri_px,mv_x,mv_v,mv_ps,mv_px,mv_pr,mv_pc,mv_pa,mv_pw,mv_pd,mv_wfs,mv_wfd,mv_wfsr,mv_wfwd,mv_wfw,mv_wfwx,mv_wfxa,mv_wfrc,mv_wfx,mv_wfa,mv_wfc,mv_wfr,mv_uf_net,mv_uf,mv_m,hs_x,hs_v,hs_pf,hs_ph,hs_pl,hs_plx,hs_wff,hs_wfh,hs_wfl,hs_uf_net,hs_uf,hs_f_f,hs_f_cf,fp_sg,fp_beta
0.000949,0.116384618,-0.7494,434.98,434.98,72.057,1450.4,717.01,-717.01,-4.1433,-4.1433,-0.42815,-0.42815,67.961,-1532.9,0.10781,-0.0017857,0,72.057,1450.423828,72.057,739.17,721.08,1456.7,101.13,0,0,0,0,113.7,0,101.13,113.7,12.578,0,0.015652,0.055,-11.379,72.057,739.17,4.18E-11,1.10E-06,434.42,198.61,198.61,85.994,14.696,434.42,391.49,96.067,96.067,0,0,0,0,0,0,0.00013064,0,0,0.00013064,3.05E-05,3.05E-05,0.497,0.0057727,-0.82783,318.14,434.42,385.17,385.16,-102.27,77.591,-24.684,-0.77213,-0.77213,-0.29438,0.61,0.75,1.35E+05
0.00095,0.116383865,-0.75092,434.98,434.98,71.993,1450.4,717.1,-717.1,-4.1517,-4.1517,-0.42359,-0.42359,67.879,-1516.6,0.10781,-0.0017857,0,71.993,1450.421021,71.993,721.69,738.52,1456.7,99.799,0,0,0,0,115.08,0,99.799,115.08,15.282,0,0.01741,0.055,-11.379,71.993,721.69,4.29E-11,1.13E-06,434.41,198.61,198.61,85.917,14.696,434.41,391.48,96.062,96.062,0,0,0,0,0,0,0.00013417,0,0,0.00013417,1.53E-05,1.53E-05,0.497,0.0057719,-0.83379,318.12,434.41,385.15,385.14,-102.26,77.403,-24.862,-0.76814,-0.76814,-0.29439,0.61,0.75,1.35E+05
0.000951,0.116383113,-0.75243,434.98,434.98,71.928,1450.4,717.19,-717.19,-4.1601,-4.1601,-0.41905,-0.41905,67.798,-1500.4,0.10781,-0.0017857,0,71.928,1450.418457,71.928,739.17,721.08,1456.7,101.14,0,0,0,0,113.7,0,101.14,113.7,12.567,0,0.019176,0.055,-11.379,71.928,739.17,4.40E-11,1.13E-06,434.4,198.61,198.61,85.841,14.696,434.4,391.48,96.057,96.057,0,0,0,0,0,0,0.00013487,0,0,0.00013487,1.53E-05,1.53E-05,0.497,0.0057711,-0.83973,318.11,434.4,385.13,385.12,-102.26,77.217,-25.038,-0.76408,-0.76408,-0.29441,0.61,0.75,1.35E+05
0.000952,0.11638236,-0.75392,434.98,434.98,71.864,1450.4,717.28,-717.28,-4.1683,-4.1683,-0.41457,-0.41457,67.717,-1484.3,0.10781,-0.0017857,0,71.864,1450.415649,71.864,721.7,738.53,1456.7,99.809,0,0,0,0,115.08,0,99.809,115.08,15.271,0,0.020908,0.055,-11.379,71.864,721.7,4.51E-11,1.14E-06,434.4,198.61,198.61,85.764,14.696,434.4,391.48,96.052,96.052,0,0,0,0,0,0,0.00013629,0,0,0.00013629,1.53E-05,1.53E-05,0.497,0.0057702,-0.84563,318.09,434.4,385.11,385.1,-102.25,77.031,-25.214,-0.75997,-0.75997,-0.29443,0.61,0.75,1.35E+05
0.000953,0.116381608,-0.7554,434.98,434.98,71.8,1450.4,717.36,-717.36,-4.1765,-4.1765,-0.4101,-0.4101,67.637,-1468.3,0.10781,-0.0017857,0,71.8,1450.413086,71.8,739.17,721.09,1456.7,101.15,0,0,0,0,113.7,0,101.15,113.7,12.556,0,0.022644,0.055,-11.379,71.8,739.17,4.63E-11,1.16E-06,434.39,198.61,198.61,85.687,14.696,434.39,391.47,96.047,96.047,0,0,0,0,0,0,0.0001377,0,0,0.0001377,1.53E-05,1.53E-05,0.497,0.0057694,-0.8515,318.07,434.39,385.09,385.08,-102.24,76.847,-25.389,-0.75581,-0.75581,-0.29444,0.61,0.75,1.35E+05
0.000954,0.116380855,-0.75686,434.97,434.97,71.737,1450.4,717.45,-717.45,-4.1845,-4.1845,-0.40571,-0.40571,67.558,-1452.6,0.10781,-0.0017857,0,71.737,1450.410156,71.737,721.7,738.53,1456.7,99.819,0,0,0,0,115.08,0,99.819,115.08,15.26,0,0.024342,0.055,-11.379,71.737,721.7,4.74E-11,1.17E-06,434.38,198.61,198.61,85.611,14.696,434.38,391.47,96.042,96.042,0,0,0,0,0,0,0.00013911,0,0,0.00013911,3.05E-05,3.05E-05,0.497,0.0057685,-0.85733,318.06,434.38,385.07,385.06,-102.23,76.663,-25.563,-0.75158,-0.75158,-0.29446,0.61,0.75,1.35E+05
0.000955,0.116380095,-0.7583,434.97,434.97,71.675,1450.4,717.54,-717.54,-4.1925,-4.1925,-0.40132,-0.40132,67.48,-1436.9,0.10781,-0.0017857,0,71.675,1450.407471,71.675,739.18,721.09,1456.7,101.16,0,0,0,0,113.7,0,101.16,113.7,12.546,0,0.026043,0.055,-11.379,71.675,739.18,4.86E-11,1.20E-06,434.37,198.61,198.61,85.534,14.696,434.37,391.47,96.037,96.037,0,0,0,0,0,0,0.00014264,0,0,0.00014264,1.53E-05,1.53E-05,0.497,0.0057677,-0.86314,318.04,434.37,385.05,385.04,-102.22,76.48,-25.737,-0.74731,-0.74731,-0.29448,0.61,0.75,1.35E+05
0.000956,0.116379336,-0.75973,434.97,434.97,71.613,1450.4,717.63,-717.63,-4.2004,-4.2004,-0.397,-0.397,67.402,-1421.4,0.10781,-0.0017857,0,71.613,1450.404419,71.613,721.7,738.53,1456.7,99.829,0,0,0,0,115.08,0,99.829,115.08,15.25,0,0.027706,0.055,-11.379,71.613,721.7,4.98E-11,1.20E-06,434.36,198.61,198.61,85.458,14.696,434.36,391.46,96.032,96.032,0,0,0,0,0,0,0.00014335,0,0,0.00014335,1.53E-05,1.53E-05,0.497,0.0057668,-0.86891,318.02,434.36,385.03,385.02,-102.21,76.298,-25.909,-0.74297,-0.74297,-0.29449,0.61,0.75,1.35E+05
0.000957,0.116378576,-0.76115,434.97,434.97,71.551,1450.4,717.72,-717.72,-4.2083,-4.2083,-0.39269,-0.39269,67.325,-1406,0.10781,-0.0017857,0,71.551,1450.401611,71.551,739.18,721.09,1456.7,101.17,0,0,0,0,113.7,0,101.17,113.7,12.536,0,0.029373,0.055,-11.379,71.551,739.18,5.10E-11,1.21E-06,434.36,198.61,198.61,85.381,14.696,434.36,391.46,96.027,96.027,0,0,0,0,0,0,0.00014476,0,0,0.00014476,1.53E-05,1.53E-05,0.497,0.0057659,-0.87464,318.01,434.36,385.01,385,-102.2,76.117,-26.08,-0.73858,-0.73858,-0.29451,0.61,0.75,1.35E+05
0.000958,0.116377816,-0.76254,434.97,434.97,71.491,1450.4,717.81,-717.81,-4.216,-4.216,-0.38846,-0.38846,67.249,-1390.8,0.10781,-0.0017857,0,71.491,1450.39856,71.491,721.7,738.53,1456.7,99.838,0,0,0,0,115.08,0,99.838,115.08,15.24,0,0.031002,0.055,-11.379,71.491,721.7,5.23E-11,1.23E-06,434.35,198.61,198.61,85.305,14.696,434.35,391.46,96.022,96.022,0,0,0,0,0,0,0.00014617,0,0,0.00014617,3.05E-05,3.05E-05,0.497,0.005765,-0.88035,317.99,434.35,384.99,384.97,-102.19,75.937,-26.25,-0.73413,-0.73413,-0.29453,0.61,0.75,1.35E+05
0.000959,0.116377056,-0.76393,434.96,434.96,71.43,1450.4,717.9,-717.9,-4.2236,-4.2236,-0.38424,-0.38424,67.173,-1375.7,0.10781,-0.0017857,0,71.43,1450.395752,71.43,739.18,721.09,1456.7,101.18,0,0,0,0,113.7,0,101.18,113.7,12.526,0,0.032635,0.055,-11.379,71.43,739.18,5.35E-11,1.26E-06,434.34,198.61,198.61,85.229,14.696,434.34,391.45,96.017,96.017,0,0,0,0,0,0,0.0001497,0,0,0.0001497,1.53E-05,1.53E-05,0.497,0.0057642,-0.88602,317.97,434.34,384.97,384.95,-102.18,75.758,-26.419,-0.72964,-0.72964,-0.29455,0.61,0.75,1.35E+05
0.00096,0.116376288,-0.7653,434.96,434.96,71.371,1450.4,717.98,-717.98,-4.2312,-4.2312,-0.38009,-0.38009,67.099,-1360.9,0.10781,-0.0017857,0,71.371,1450.392578,71.371,721.71,738.53,1456.7,99.848,0,0,0,0,115.08,0,99.848,115.08,15.23,0,0.034225,0.055,-11.379,71.371,721.71,5.48E-11,1.26E-06,434.33,198.61,198.61,85.152,14.696,434.33,391.45,96.012,96.012,0,0,0,0,0,0,0.00015041,0,0,0.00015041,1.53E-05,1.53E-05,0.497,0.0057633,-0.89165,317.96,434.33,384.95,384.93,-102.17,75.58,-26.587,-0.72509,-0.72509,-0.29456,0.61,0.75,1.35E+05
0.000961,0.116375521,-0.76665,434.96,434.96,71.312,1450.4,718.07,-718.07,-4.2387,-4.2387,-0.37596,-0.37596,67.024,-1346.1,0.10781,-0.0017857,0,71.312,1450.389648,71.312,739.18,721.09,1456.7,101.18,0,0,0,0,113.7,0,101.18,113.7,12.517,0,0.03582,0.055,-11.379,71.312,739.18,5.60E-11,1.27E-06,434.32,198.61,198.61,85.076,14.696,434.32,391.45,96.007,96.007,0,0,0,0,0,0,0.00015182,0,0,0.00015182,1.53E-05,1.53E-05,0.497,0.0057624,-0.89725,317.94,434.32,384.93,384.91,-102.16,75.403,-26.754,-0.72049,-0.72049,-0.29458,0.61,0.75,1.35E+05
0.000962,0.116374753,-0.76799,434.96,434.96,71.254,1450.4,718.16,-718.16,-4.2461,-4.2461,-0.3719,-0.3719,66.951,-1331.5,0.10781,-0.0017857,0,71.254,1450.386475,71.254,721.71,738.54,1456.7,99.857,0,0,0,0,115.08,0,99.857,115.08,15.221,0,0.037376,0.055,-11.379,71.254,721.71,5.73E-11,1.29E-06,434.32,198.61,198.61,85,14.696,434.32,391.44,96.002,96.002,0,0,0,0,0,0,0.00015323,0,0,0.00015323,1.53E-05,1.53E-05,0.497,0.0057615,-0.90281,317.92,434.32,384.91,384.89,-102.15,75.227,-26.919,-0.71583,-0.71583,-0.2946,0.61,0.75,1.35E+05
0.000963,0.116373986,-0.76931,434.95,434.95,71.196,1450.4,718.25,-718.25,-4.2534,-4.2534,-0.36785,-0.36785,66.878,-1317,0.10781,-0.0017857,0,71.196,1450.383423,71.196,739.18,721.1,1456.7,101.19,0,0,0,0,113.7,0,101.19,113.7,12.507,0,0.038929,0.055,-11.379,71.196,739.18,5.86E-11,1.30E-06,434.31,198.61,198.61,84.924,14.696,434.31,391.44,95.997,95.997,0,0,0,0,0,0,0.00015465,0,0,0.00015465,3.05E-05,3.05E-05,0.497,0.0057606,-0.90833,317.91,434.31,384.89,384.87,-102.14,75.052,-27.084,-0.71112,-0.71112,-0.29462,0.61,0.75,1.35E+05
0.000964,0.116373219,-0.77062,434.95,434.95,71.139,1450.4,718.34,-718.34,-4.2606,-4.2606,-0.36388,-0.36388,66.807,-1302.8,0.10781,-0.0017857,0,71.139,1450.380127,71.139,721.71,738.54,1456.7,99.865,0,0,0,0,115.08,0,99.865,115.08,15.211,0,0.040447,0.055,-11.379,71.139,721.71,5.99E-11,1.33E-06,434.3,198.61,198.61,84.848,14.696,434.3,391.43,95.993,95.993,0,0,0,0,0,0,0.00015818,0,0,0.00015818,1.53E-05,1.53E-05,0.497,0.0057597,-0.91382,317.89,434.3,384.86,384.85,-102.13,74.878,-27.248,-0.70636,-0.70636,-0.29463,0.61,0.75,1.35E+05
0.000965,0.116372444,-0.77192,434.95,434.95,71.083,1450.4,718.43,-718.43,-4.2678,-4.2678,-0.35993,-0.35993,66.736,-1288.7,0.10781,-0.0017857,0,71.083,1450.377075,71.083,739.18,721.1,1456.7,101.2,0,0,0,0,113.7,0,101.2,113.7,12.498,0,0.041965,0.055,-11.379,71.083,739.18,6.12E-11,1.33E-06,434.29,198.61,198.61,84.772,14.696,434.29,391.43,95.988,95.988,0,0,0,0,0,0,0.00015888,0,0,0.00015888,1.53E-05,1.53E-05,0.497,0.0057587,-0.91927,317.87,434.29,384.84,384.82,-102.12,74.705,-27.41,-0.70153,-0.70153,-0.29465,0.61,0.75,1.35E+05
0.000966,0.116371669,-0.7732,434.95,434.95,71.027,1450.4,718.52,-718.52,-4.2749,-4.2749,-0.35605,-0.35605,66.666,-1274.8,0.10781,-0.0017857,0,71.027,1450.373657,71.027,721.71,738.54,1456.7,99.874,0,0,0,0,115.08,0,99.874,115.08,15.202,0,0.043438,0.055,-11.379,71.027,721.71,6.26E-11,1.35E-06,434.29,198.61,198.61,84.696,14.696,434.29,391.43,95.983,95.983,0,0,0,0,0,0,0.0001603,0,0,0.0001603,1.53E-05,1.53E-05,0.497,0.0057578,-0.92469,317.85,434.29,384.82,384.8,-102.1,74.533,-27.572,-0.69667,-0.69667,-0.29467,0.61,0.75,1.35E+05
0.000967,0.116370894,-0.77447,434.94,434.94,70.972,1450.4,718.61,-718.61,-4.2819,-4.2819,-0.3522,-0.3522,66.596,-1261,0.10781,-0.0017857,0,70.972,1450.370483,70.972,739.18,721.1,1456.7,101.21,0,0,0,0,113.7,0,101.21,113.7,12.489,0,0.044914,0.055,-11.379,70.972,739.18,6.39E-11,1.36E-06,434.28,198.61,198.61,84.62,14.696,434.28,391.42,95.978,95.978,0,0,0,0,0,0,0.00016171,0,0,0.00016171,3.05E-05,3.05E-05,0.497,0.0057569,-0.93006,317.84,434.28,384.8,384.78,-102.09,74.362,-27.732,-0.69176,-0.69176,-0.29469,0.61,0.75,1.35E+05
0.000968,0.116370119,-0.77572,434.94,434.94,70.918,1450.4,718.7,-718.7,-4.2888,-4.2888,-0.34842,-0.34842,66.528,-1247.5,0.10781,-0.0017857,0,70.918,1450.367065,70.918,721.71,738.54,1456.7,99.882,0,0,0,0,115.08,0,99.882,115.08,15.193,0,0.046349,0.055,-11.379,70.918,721.71,6.53E-11,1.39E-06,434.27,198.61,198.61,84.545,14.696,434.27,391.42,95.973,95.973,0,0,0,0,0,0,0.00016524,0,0,0.00016524,1.53E-05,1.53E-05,0.497,0.005756,-0.9354,317.82,434.27,384.78,384.76,-102.08,74.192,-27.891,-0.68678,-0.68678,-0.29471,0.61,0.75,1.35E+05
0.000969,0.116369344,-0.77696,434.94,434.94,70.864,1450.4,718.8,-718.8,-4.2957,-4.2957,-0.34465,-0.34465,66.46,-1234,0.10781,-0.0017857,0,70.864,1450.36377,70.864,739.18,721.1,1456.7,101.22,0,0,0,0,113.7,0,101.22,113.7,12.481,0,0.047783,0.055,-11.379,70.864,739.18,6.67E-11,1.39E-06,434.26,198.61,198.61,84.469,14.696,434.26,391.42,95.969,95.969,0,0,0,0,0,0,0.00016595,0,0,0.00016595,1.53E-05,1.53E-05,0.497,0.005755,-0.9407,317.8,434.26,384.75,384.73,-102.07,74.023,-28.049,-0.68176,-0.68176,-0.29473,0.61,0.75,1.35E+05
0.00097,0.116368569,-0.77819,434.94,434.94,70.812,1450.4,718.89,-718.89,-4.3025,-4.3025,-0.34097,-0.34097,66.394,-1220.8,0.10781,-0.0017857,0,70.812,1450.360229,70.812,721.71,738.54,1456.7,99.891,0,0,0,0,115.08,0,99.891,115.08,15.185,0,0.049171,0.055,-11.379,70.812,721.71,6.81E-11,1.40E-06,434.26,198.61,198.61,84.394,14.696,434.26,391.41,95.964,95.964,0,0,0,0,0,0,0.00016736,0,0,0.00016736,1.53E-05,1.53E-05,0.497,0.0057541,-0.94596,317.79,434.26,384.73,384.71,-102.06,73.856,-28.206,-0.67669,-0.67669,-0.29474,0.61,0.75,1.35E+05
0.000971,0.116367787,-0.7794,434.93,434.93,70.759,1450.4,718.98,-718.98,-4.3092,-4.3092,-0.33731,-0.33731,66.328,-1207.7,0.10781,-0.0017857,0,70.759,1450.356934,70.759,739.18,721.09,1456.6,101.23,0,0,0,0,113.7,0,101.23,113.7,12.472,0,0.050568,0.055,-11.379,70.759,739.18,6.95E-11,1.42E-06,434.25,198.61,198.61,84.318,14.696,434.25,391.41,95.959,95.959,0,0,0,0,0,0,0.00016877,0,0,0.00016877,3.05E-05,3.05E-05,0.497,0.0057531,-0.95118,317.77,434.25,384.71,384.69,-102.05,73.689,-28.362,-0.67157,-0.67157,-0.29476,0.61,0.75,1.35E+05
0.000972,0.116367005,-0.7806,434.93,434.93,70.708,1450.4,719.07,-719.07,-4.3158,-4.3158,-0.33373,-0.33373,66.263,-1194.9,0.10781,-0.0017857,0,70.708,1450.353271,70.708,721.71,738.54,1456.6,99.899,0,0,0,0,115.08,0,99.899,115.08,15.177,0,0.05191,0.055,-11.379,70.708,721.71,7.09E-11,1.45E-06,434.24,198.61,198.61,84.243,14.696,434.24,391.41,95.954,95.954,0,0,0,0,0,0,0.0001723,0,0,0.0001723,1.53E-05,1.53E-05,0.497,0.0057522,-0.95636,317.75,434.24,384.69,384.67,-102.04,73.524,-28.516,-0.6664,-0.6664,-0.29478,0.61,0.75,1.35E+05
0.000973,0.116366223,-0.78179,434.93,434.93,70.657,1450.3,719.16,-719.16,-4.3224,-4.3224,-0.33016,-0.33016,66.198,-1182.1,0.10781,-0.0017857,0,70.657,1450.349854,70.657,739.18,721.09,1456.6,101.23,0,0,0,0,113.7,0,101.23,113.7,12.464,0,0.053261,0.055,-11.379,70.657,739.18,7.24E-11,1.45E-06,434.23,198.61,198.61,84.168,14.696,434.23,391.4,95.95,95.95,0,0,0,0,0,0,0.00017301,0,0,0.00017301,1.53E-05,1.53E-05,0.497,0.0057512,-0.9615,317.73,434.23,384.66,384.64,-102.03,73.36,-28.669,-0.66118,-0.66118,-0.2948,0.61,0.75,1.35E+05
0.000974,0.11636544,-0.78297,434.92,434.92,70.607,1450.3,719.25,-719.25,-4.3289,-4.3289,-0.32668,-0.32668,66.135,-1169.6,0.10781,-0.0017857,0,70.607,1450.346191,70.607,721.71,738.53,1456.6,99.906,0,0,0,0,115.07,0,99.906,115.07,15.169,0,0.054562,0.055,-11.379,70.607,721.71,7.38E-11,1.46E-06,434.22,198.61,198.61,84.093,14.696,434.22,391.4,95.945,95.945,0,0,0,0,0,0,0.00017442,0,0,0.00017442,1.53E-05,1.53E-05,0.497,0.0057503,-0.9666,317.72,434.22,384.64,384.62,-102.02,73.197,-28.822,-0.65592,-0.65592,-0.29482,0.61,0.75,1.35E+05
0.000975,0.116364658,-0.78413,434.92,434.92,70.558,1450.3,719.34,-719.34,-4.3353,-4.3353,-0.32322,-0.32322,66.073,-1157.2,0.10781,-0.0017857,0,70.558,1450.342651,70.558,739.18,721.09,1456.6,101.24,0,0,0,0,113.7,0,101.24,113.7,12.457,0,0.055862,0.055,-11.379,70.558,739.18,7.53E-11,1.48E-06,434.22,198.61,198.61,84.018,14.696,434.22,391.4,95.94,95.94,0,0,0,0,0,0,0.00017583,0,0,0.00017583,1.53E-05,1.53E-05,0.497,0.0057493,-0.97166,317.7,434.22,384.62,384.6,-102.01,73.035,-28.972,-0.6506,-0.6506,-0.29484,0.61,0.75,1.35E+05
0.000976,0.116363876,-0.78528,434.92,434.92,70.51,1450.3,719.43,-719.43,-4.3417,-4.3417,-0.31984,-0.31984,66.011,-1145.1,0.10781,-0.0017857,0,70.51,1450.338867,70.51,721.7,738.53,1456.6,99.913,0,0,0,0,115.07,0,99.913,115.07,15.161,0,0.057117,0.055,-11.379,70.51,721.7,7.68E-11,1.49E-06,434.21,198.61,198.61,83.943,14.696,434.21,391.39,95.936,95.936,0,0,0,0,0,0,0.00017724,0,0,0.00017724,3.05E-05,3.05E-05,0.497,0.0057483,-0.97668,317.68,434.21,384.59,384.57,-102,72.874,-29.122,-0.64523,-0.64523,-0.29486,0.61,0.75,1.35E+05
0.000977,0.116363093,-0.78642,434.92,434.92,70.462,1450.3,719.52,-719.52,-4.348,-4.348,-0.31649,-0.31649,65.95,-1133.1,0.10781,-0.0017857,0,70.462,1450.335205,70.462,739.18,721.09,1456.6,101.25,0,0,0,0,113.7,0,101.25,113.7,12.449,0,0.058372,0.055,-11.379,70.462,739.18,7.83E-11,1.52E-06,434.2,198.61,198.61,83.868,14.696,434.2,391.39,95.931,95.931,0,0,0,0,0,0,0.00018077,0,0,0.00018077,1.53E-05,1.53E-05,0.497,0.0057473,-0.98165,317.66,434.2,384.57,384.55,-101.99,72.715,-29.27,-0.63982,-0.63982,-0.29488,0.61,0.75,1.35E+05
0.000978,0.116362303,-0.78755,434.91,434.91,70.416,1450.3,719.62,-719.62,-4.3542,-4.3542,-0.31321,-0.31321,65.891,-1121.4,0.10781,-0.0017857,0,70.416,1450.331299,70.416,721.7,738.53,1456.6,99.921,0,0,0,0,115.07,0,99.921,115.07,15.153,0,0.059578,0.055,-11.379,70.416,721.7,7.98E-11,1.52E-06,434.19,198.61,198.61,83.793,14.696,434.19,391.39,95.927,95.927,0,0,0,0,0,0,0.00018148,0,0,0.00018148,1.53E-05,1.53E-05,0.497,0.0057463,-0.98659,317.65,434.19,384.55,384.53,-101.97,72.556,-29.417,-0.63436,-0.63436,-0.2949,0.61,0.75,1.35E+05
0.000979,0.116361514,-0.78867,434.91,434.91,70.369,1450.3,719.71,-719.71,-4.3604,-4.3604,-0.30996,-0.30996,65.832,-1109.8,0.10781,-0.0017857,0,70.369,1450.327637,70.369,739.17,721.09,1456.6,101.26,0,0,0,0,113.7,0,101.26,113.7,12.442,0,0.060787,0.055,-11.379,70.369,739.17,8.13E-11,1.53E-06,434.19,198.61,198.61,83.719,14.696,434.19,391.38,95.922,95.922,0,0,0,0,0,0,0.00018289,0,0,0.00018289,1.53E-05,1.53E-05,0.497,0.0057454,-0.99148,317.63,434.19,384.52,384.5,-101.96,72.399,-29.563,-0.62886,-0.62886,-0.29492,0.61,0.75,1.35E+05
0.00098,0.116360724,-0.78977,434.91,434.91,70.324,1450.3,719.8,-719.8,-4.3665,-4.3665,-0.30679,-0.30679,65.774,-1098.4,0.10781,-0.0017857,0,70.324,1450.32373,70.324,721.7,738.53,1456.6,99.927,0,0,0,0,115.07,0,99.927,115.07,15.146,0,0.061951,0.055,-11.379,70.324,721.7,8.29E-11,1.55E-06,434.18,198.61,198.61,83.644,14.696,434.18,391.38,95.917,95.917,0,0,0,0,0,0,0.00018431,0,0,0.00018431,3.05E-05,3.05E-05,0.497,0.0057444,-0.99633,317.61,434.18,384.5,384.48,-101.95,72.243,-29.708,-0.62331,-0.62331,-0.29494,0.61,0.75,1.35E+05
0.000981,0.116359934,-0.79086,434.9,434.9,70.28,1450.3,719.89,-719.89,-4.3725,-4.3725,-0.30364,-0.30364,65.717,-1087.2,0.10781,-0.0017857,0,70.28,1450.319946,70.28,739.17,721.08,1456.6,101.26,0,0,0,0,113.7,0,101.26,113.7,12.435,0,0.06311,0.055,-11.379,70.28,739.17,8.44E-11,1.58E-06,434.17,198.61,198.61,83.57,14.696,434.17,391.38,95.913,95.913,0,0,0,0,0,0,0.00018784,0,0,0.00018784,1.53E-05,1.53E-05,0.497,0.0057434,-1.0011,317.59,434.17,384.48,384.45,-101.94,72.089,-29.851,-0.61771,-0.61771,-0.29496,0.61,0.75,1.35E+05
0.000982,0.116359144,-0.79194,434.9,434.9,70.237,1450.3,719.99,-719.99,-4.3785,-4.3785,-0.30059,-0.30059,65.661,-1076.2,0.10781,-0.0017857,0,70.237,1450.315918,70.237,721.7,738.52,1456.6,99.934,0,0,0,0,115.07,0,99.934,115.07,15.139,0,0.06422,0.055,-11.379,70.237,721.7,8.60E-11,1.58E-06,434.16,198.61,198.61,83.496,14.696,434.16,391.37,95.908,95.908,0,0,0,0,0,0,0.00018854,0,0,0.00018854,1.53E-05,1.53E-05,0.497,0.0057424,-1.0059,317.57,434.16,384.45,384.43,-101.93,71.935,-29.993,-0.61208,-0.61208,-0.29498,0.61,0.75,1.35E+05
0.000983,0.116358355,-0.79301,434.9,434.9,70.194,1450.3,720.08,-720.08,-4.3844,-4.3844,-0.29755,-0.29755,65.606,-1065.3,0.10781,-0.0017857,0,70.194,1450.312134,70.194,739.17,721.08,1456.6,101.27,0,0,0,0,113.7,0,101.27,113.7,12.428,0,0.065331,0.055,-11.379,70.194,739.17,8.76E-11,1.59E-06,434.16,198.61,198.61,83.422,14.696,434.16,391.37,95.904,95.904,0,0,0,0,0,0,0.00018995,0,0,0.00018995,1.53E-05,1.53E-05,0.497,0.0057414,-1.0106,317.56,434.16,384.43,384.41,-101.92,71.783,-30.134,-0.6064,-0.6064,-0.295,0.61,0.75,1.35E+05
0.000984,0.116357557,-0.79407,434.89,434.89,70.152,1450.3,720.17,-720.17,-4.3903,-4.3903,-0.2946,-0.2946,65.552,-1054.8,0.10781,-0.0017857,0,70.152,1450.307983,70.152,721.69,738.52,1456.6,99.94,0,0,0,0,115.07,0,99.94,115.07,15.133,0,0.066395,0.055,-11.379,70.152,721.69,8.92E-11,1.61E-06,434.15,198.61,198.61,83.348,14.696,434.15,391.37,95.899,95.899,0,0,0,0,0,0,0.00019137,0,0,0.00019137,1.53E-05,1.53E-05,0.497,0.0057403,-1.0153,317.54,434.15,384.4,384.38,-101.91,71.632,-30.273,-0.60067,-0.60067,-0.29502,0.61,0.75,1.35E+05
0.000985,0.11635676,-0.79512,434.89,434.89,70.111,1450.3,720.26,-720.26,-4.3961,-4.3961,-0.29167,-0.29167,65.499,-1044.3,0.10781,-0.0017857,0,70.111,1450.304077,70.111,739.16,721.08,1456.6,101.27,0,0,0,0,113.7,0,101.27,113.7,12.422,0,0.067451,0.055,-11.379,70.111,739.16,9.08E-11,1.62E-06,434.14,198.61,198.61,83.275,14.696,434.14,391.36,95.895,95.895,0,0,0,0,0,0,0.00019278,0,0,0.00019278,3.05E-05,3.05E-05,0.497,0.0057393,-1.0199,317.52,434.14,384.38,384.36,-101.89,71.482,-30.411,-0.59489,-0.59489,-0.29504,0.61,0.75,1.35E+05
0.000986,0.116355963,-0.79616,434.89,434.89,70.071,1450.3,720.36,-720.36,-4.4018,-4.4018,-0.28883,-0.28883,65.447,-1034.1,0.10781,-0.0017857,0,70.071,1450.299805,70.071,721.69,738.52,1456.6,99.946,0,0,0,0,115.07,0,99.946,115.07,15.127,0,0.068462,0.055,-11.379,70.071,721.69,9.25E-11,1.65E-06,434.14,198.61,198.61,83.201,14.696,434.14,391.36,95.891,95.891,0,0,0,0,0,0,0.00019631,0,0,0.00019631,1.53E-05,1.53E-05,0.497,0.0057383,-1.0245,317.5,434.14,384.36,384.33,-101.88,71.334,-30.548,-0.58908,-0.58908,-0.29506,0.61,0.75,1.35E+05
0.000987,0.116355166,-0.79719,434.88,434.88,70.031,1450.3,720.45,-720.45,-4.4075,-4.4075,-0.28601,-0.28601,65.395,-1024,0.10781,-0.0017857,0,70.031,1450.295776,70.031,739.16,721.07,1456.6,101.28,0,0,0,0,113.7,0,101.28,113.7,12.416,0,0.069469,0.055,-11.379,70.031,739.16,9.41E-11,1.65E-06,434.13,198.61,198.61,83.128,14.696,434.13,391.36,95.886,95.886,0,0,0,0,0,0,0.00019702,0,0,0.00019702,1.53E-05,1.53E-05,0.497,0.0057373,-1.029,317.49,434.13,384.33,384.31,-101.87,71.187,-30.683,-0.58322,-0.58322,-0.29508,0.61,0.75,1.35E+05
